id_orden,fecha_orden,id_vendedor,id_producto,cantidad
877,10/01/2004,23,5865,3
878,10/01/2004,45,358,3
879,29/01/2004,4,6340,1
880,29/01/2004,79,9259,3
881,29/01/2004,1,6389,1
882,12/01/2004,62,8150,2
883,12/01/2004,21,9722,2
884,12/01/2004,8,223,1
885,12/01/2004,20,4548,3
886,27/01/2004,30,6543,3
887,27/01/2004,69,5544,3
888,27/01/2004,14,8454,2
889,27/01/2004,79,8961,3
890,27/01/2004,3,7585,2
891,27/01/2004,56,651,3
892,8/01/2004,100,569,1
893,8/01/2004,60,565,3
894,8/01/2004,15,4897,1
895,8/01/2004,73,3498,2
896,8/01/2004,81,1025,3
897,8/01/2004,23,4392,3
898,3/01/2004,44,6368,1
899,3/01/2004,50,4333,2
900,3/01/2004,66,5532,1
901,3/01/2004,75,2264,1
902,3/01/2004,15,8594,1
903,3/01/2004,87,9960,1
904,3/01/2004,80,9953,3
905,24/01/2004,36,9241,2
906,24/01/2004,64,8354,1
907,24/01/2004,38,9798,3
908,24/01/2004,97,783,2
909,24/01/2004,38,8916,1
910,24/01/2004,76,1637,2
911,24/01/2004,88,9103,3
912,24/01/2004,65,5223,2
913,9/01/2004,19,3871,2
914,9/01/2004,76,8003,2
915,9/01/2004,74,6454,3
916,9/01/2004,49,2866,2
917,9/01/2004,79,8478,1
918,7/01/2004,50,455,3
919,31/01/2004,54,2908,1
920,31/01/2004,60,2968,1
921,31/01/2004,67,954,3
922,31/01/2004,35,5446,2
923,31/01/2004,48,8944,1
924,31/01/2004,35,8868,1
925,31/01/2004,70,7495,3
926,31/01/2004,40,6644,2
927,15/01/2004,63,2157,3
928,15/01/2004,49,1020,3
929,15/01/2004,57,305,1
930,21/01/2004,84,8730,2
931,21/01/2004,90,867,1
932,21/01/2004,60,7630,1
933,21/01/2004,30,9887,1
934,21/01/2004,16,5600,3
935,21/01/2004,82,5249,2
936,21/01/2004,18,1645,1
937,21/01/2004,32,1337,3
938,21/01/2004,77,9464,3
939,21/01/2004,69,4525,1
940,21/01/2004,33,9435,2
941,21/01/2004,79,1958,2
942,21/01/2004,51,4888,2
943,13/01/2004,64,5313,3
944,13/01/2004,55,6645,2
945,13/01/2004,78,993,1
946,13/01/2004,88,4029,2
947,13/01/2004,37,6710,2
948,28/01/2004,92,4208,1
949,28/01/2004,81,273,2
950,28/01/2004,65,1709,2
951,28/01/2004,12,4156,1
952,28/01/2004,84,9626,2
953,28/01/2004,1,7184,2
954,3/01/2004,42,5965,2
955,28/01/2004,67,4853,1
956,28/01/2004,16,6221,1
957,28/01/2004,97,8342,2
958,28/01/2004,14,9609,1
959,28/01/2004,88,882,2
960,28/01/2004,12,4058,1
961,28/01/2004,56,7489,2
962,28/01/2004,29,5952,1
963,28/01/2004,42,6910,2
964,25/01/2004,64,5233,3
965,25/01/2004,46,9607,1
966,25/01/2004,39,1660,3
967,25/01/2004,40,3807,1
968,25/01/2004,74,8572,3
969,25/01/2004,35,2969,2
970,25/01/2004,58,222,1
971,25/01/2004,38,9997,3
972,12/01/2004,93,2032,1
973,12/01/2004,71,3435,3
974,12/01/2004,7,2779,1
975,12/01/2004,50,3560,1
976,12/01/2004,4,4436,2
977,12/01/2004,68,9074,3
978,12/01/2004,52,1866,3
979,3/01/2004,56,3825,2
980,3/01/2004,9,3333,3
981,3/01/2004,98,636,2
982,3/01/2004,71,8103,1
983,3/01/2004,73,3385,1
984,5/01/2004,64,8167,1
985,5/01/2004,90,1526,1
986,5/01/2004,78,3161,2
987,5/01/2004,89,1481,3
988,28/01/2004,86,9234,3
989,13/01/2004,40,2351,2
990,13/01/2004,21,4741,1
991,13/01/2004,37,9691,1
992,13/01/2004,42,3619,1
993,13/01/2004,6,4558,2
994,13/01/2004,89,107,2
995,13/01/2004,20,8672,3
996,13/01/2004,33,6757,1
997,29/01/2004,93,7515,2
998,4/01/2004,81,2912,3
999,22/01/2004,34,1854,1
1000,22/01/2004,66,2330,1
1001,22/01/2004,23,4266,2
1002,22/01/2004,5,4619,3
1003,22/01/2004,77,1078,2
1004,22/01/2004,47,2762,3
1005,22/01/2004,71,2998,3
1006,22/01/2004,46,9946,1
1007,22/01/2004,21,9437,2
1008,10/01/2004,57,1731,2
1009,10/01/2004,17,4654,2
1010,10/01/2004,86,2585,1
1011,10/01/2004,29,359,3
1012,4/01/2004,76,3756,2
1013,4/01/2004,70,9268,3
1014,4/01/2004,62,3776,1
1015,10/01/2004,65,6057,1
1016,10/01/2004,24,8314,2
1017,10/01/2004,66,5265,1
1018,10/01/2004,93,2443,2
1019,10/01/2004,37,5396,2
1020,10/01/2004,20,8354,1
1021,28/01/2004,61,204,1
1022,28/01/2004,9,1386,1
1023,28/01/2004,58,6005,2
1024,28/01/2004,8,5846,2
1025,28/01/2004,39,3516,3
1026,28/01/2004,63,5618,2
1027,28/01/2004,14,6159,2
1028,28/01/2004,73,2713,1
1029,28/01/2004,95,5750,1
1030,24/01/2004,17,5518,3
1031,14/01/2004,28,4809,3
1032,14/01/2004,59,2313,2
1033,14/01/2004,89,2081,2
1034,19/01/2004,92,3358,1
1035,19/01/2004,58,1370,3
1036,28/01/2004,38,9744,1
1037,28/01/2004,55,2709,3
1038,5/01/2004,51,2612,1
1039,5/01/2004,10,836,1
1040,5/01/2004,71,5065,2
1041,5/01/2004,2,9705,3
1042,5/01/2004,11,656,1
1043,5/01/2004,36,1076,2
1044,5/01/2004,90,9870,3
1045,26/01/2004,71,2201,1
1046,26/01/2004,71,7206,3
1047,26/01/2004,86,2921,3
1048,26/01/2004,15,7320,2
1049,26/01/2004,77,4402,3
1050,26/01/2004,79,591,1
1051,26/01/2004,95,5733,1
1052,26/01/2004,58,3930,2
1053,26/01/2004,46,3512,3
1054,7/01/2004,59,5000,3
1055,7/01/2004,47,9428,2
1056,7/01/2004,59,7361,3
1057,26/01/2004,75,868,2
1058,23/01/2004,58,9418,2
1059,23/01/2004,68,3269,1
1060,23/01/2004,70,7974,3
1061,23/01/2004,16,3210,1
1062,23/01/2004,3,5570,3
1063,3/01/2004,12,650,2
1064,3/01/2004,74,4716,1
1065,3/01/2004,92,9804,1
1066,3/01/2004,3,7813,3
1067,3/01/2004,32,1707,2
1068,3/01/2004,82,8195,1
1069,3/01/2004,32,9843,2
1070,20/01/2004,28,7381,1
1071,20/01/2004,47,5788,2
1072,20/01/2004,69,2145,3
1073,20/01/2004,95,7257,3
1074,20/01/2004,61,5718,3
1075,20/01/2004,26,5496,2
1076,17/01/2004,33,6223,1
1077,7/01/2004,83,9259,2
1078,7/01/2004,43,6497,3
1079,7/01/2004,73,1860,1
1080,7/01/2004,62,513,1
1081,27/01/2004,76,3246,3
1082,27/01/2004,16,3424,1
1083,27/01/2004,30,4739,3
1084,27/01/2004,1,8657,1
1085,15/01/2004,56,4219,1
1086,15/01/2004,2,5773,2
1087,15/01/2004,83,6635,2
1088,15/01/2004,72,356,2
1089,15/01/2004,22,547,3
1090,16/01/2004,7,4143,3
1091,16/01/2004,41,3400,3
1092,16/01/2004,98,2777,2
1093,16/01/2004,85,6047,2
1094,16/01/2004,41,7148,1
1095,17/01/2004,63,9884,3
1096,18/01/2004,64,537,2
1097,18/01/2004,43,5349,1
1098,8/01/2004,93,8302,3
1099,8/01/2004,14,3027,1
1100,8/01/2004,69,5804,2
1101,8/01/2004,71,1467,3
1102,8/01/2004,13,3071,3
1103,8/01/2004,63,4780,1
1104,8/01/2004,89,8298,1
1105,19/01/2004,78,6712,2
1106,19/01/2004,25,9,3
1107,19/01/2004,16,7054,1
1108,19/01/2004,32,3339,1
1109,19/01/2004,32,1437,2
1110,19/01/2004,2,8298,3
1111,11/01/2004,9,9044,1
1112,11/01/2004,95,2834,1
1113,11/01/2004,51,1018,2
1114,11/01/2004,49,8023,2
1115,11/01/2004,100,6122,2
1116,11/01/2004,9,5917,1
1117,18/01/2004,84,1937,3
1118,18/01/2004,37,9055,3
1119,18/01/2004,74,8603,1
1120,5/01/2004,11,9219,1
1121,5/01/2004,83,6289,2
1122,5/01/2004,47,8046,2
1123,5/01/2004,98,8290,1
1124,5/01/2004,40,5842,3
1125,5/01/2004,7,6783,2
1126,5/01/2004,47,5105,1
1127,5/01/2004,58,185,1
1128,5/01/2004,25,5048,2
1129,23/01/2004,47,1156,3
1130,23/01/2004,4,8118,3
1131,23/01/2004,60,9615,3
1132,23/01/2004,80,9797,3
1133,23/01/2004,74,9199,3
1134,23/01/2004,8,9508,2
1135,23/01/2004,32,4868,3
1136,23/01/2004,67,819,1
1137,23/01/2004,98,8434,2
1138,8/01/2004,68,8121,1
1139,8/01/2004,45,8589,1
1140,8/01/2004,54,6528,2
1141,8/01/2004,35,6266,2
1142,8/01/2004,42,4906,3
1143,8/01/2004,16,1916,1
1144,8/01/2004,40,7180,1
1145,8/01/2004,47,5992,3
1146,8/01/2004,63,7218,1
1147,21/01/2004,70,4697,2
1148,21/01/2004,67,111,2
1149,21/01/2004,3,4049,3
1150,21/01/2004,92,5929,1
1151,21/01/2004,51,1399,1
1152,27/01/2004,43,5086,3
1153,27/01/2004,18,6346,1
1154,27/01/2004,96,595,3
1155,29/01/2004,92,8902,3
1156,29/01/2004,79,6091,2
1157,29/01/2004,13,5864,1
1158,29/01/2004,90,257,1
1159,29/01/2004,12,6587,1
1160,18/01/2004,79,3273,3
1161,18/01/2004,67,4166,1
1162,24/01/2004,5,383,1
1163,24/01/2004,93,5009,1
1164,24/01/2004,92,235,2
1165,4/01/2004,45,8670,2
1166,4/01/2004,83,5236,2
1167,4/01/2004,81,5680,2
1168,4/01/2004,5,5093,1
1169,4/01/2004,99,5859,1
1170,4/01/2004,82,2902,2
1171,4/01/2004,35,2582,2
1172,4/01/2004,8,4451,3
1173,4/01/2004,15,7864,1
1174,25/01/2004,12,4233,3
1175,25/01/2004,91,9424,2
1176,25/01/2004,6,4113,1
1177,25/01/2004,37,5310,2
1178,25/01/2004,99,268,2
1179,25/01/2004,2,9168,2
1180,25/01/2004,36,8511,2
1181,25/01/2004,22,995,2
1182,23/01/2004,86,1309,3
1183,20/01/2004,65,7868,1
1184,20/01/2004,77,6926,1
1185,20/01/2004,4,317,1
1186,20/01/2004,86,2584,3
1187,18/01/2004,76,291,1
1188,16/01/2004,13,4305,3
1189,16/01/2004,90,7027,1
1190,16/01/2004,28,3755,1
1191,16/01/2004,73,1430,2
1192,27/01/2004,78,1667,3
1193,27/01/2004,55,4235,3
1194,27/01/2004,95,1411,2
1195,31/01/2004,24,691,2
1196,31/01/2004,18,6308,1
1197,31/01/2004,7,4831,1
1198,31/01/2004,5,439,1
1199,31/01/2004,33,4644,2
1200,24/01/2004,85,3173,3
1201,24/01/2004,84,6455,1
1202,17/01/2004,10,5966,3
1203,17/01/2004,16,5464,3
1204,17/01/2004,78,2884,2
1205,17/01/2004,12,1370,3
1206,17/01/2004,30,588,1
1207,17/01/2004,27,1603,3
1208,17/01/2004,28,3041,2
1209,26/01/2004,72,8221,2
1210,26/01/2004,55,4430,2
1211,26/01/2004,74,6201,3
1212,7/01/2004,87,9932,2
1213,7/01/2004,31,4044,2
1214,7/01/2004,34,1762,3
1215,7/01/2004,30,3272,2
1216,7/01/2004,61,4721,2
1217,7/01/2004,60,1821,2
1218,7/01/2004,98,6702,2
1219,7/01/2004,89,3221,3
1220,10/01/2004,29,5821,3
1221,10/01/2004,52,5111,3
1222,10/01/2004,12,692,2
1223,10/01/2004,39,4960,1
1224,10/01/2004,89,7874,3
1225,10/01/2004,98,6519,3
1226,10/01/2004,21,8511,3
1227,14/01/2004,17,8540,1
1228,14/01/2004,20,9524,1
1229,14/01/2004,25,876,3
1230,14/01/2004,38,1065,2
1231,14/01/2004,25,6406,2
1232,14/01/2004,66,5538,3
1233,6/01/2004,53,9147,3
1234,6/01/2004,3,1208,2
1235,6/01/2004,51,7590,3
1236,6/01/2004,64,3110,2
1237,6/01/2004,75,8717,1
1238,6/01/2004,83,3899,1
1239,6/01/2004,84,4851,3
1240,29/01/2004,2,4136,1
1241,29/01/2004,88,8000,2
1242,29/01/2004,34,4437,2
1243,29/01/2004,56,9345,3
1244,29/01/2004,20,2645,1
1245,29/01/2004,57,1334,3
1246,29/01/2004,54,7763,1
1247,29/01/2004,79,5889,3
1248,15/01/2004,88,7587,3
1249,15/01/2004,73,9316,1
1250,15/01/2004,50,9765,2
1251,15/01/2004,92,9817,3
1252,15/01/2004,11,7557,3
1253,15/01/2004,98,7482,1
1254,15/01/2004,98,9622,2
1255,22/01/2004,30,4033,1
1256,22/01/2004,3,7236,2
1257,22/01/2004,39,1452,2
1258,22/01/2004,62,5846,3
1259,22/01/2004,52,3968,1
1260,22/01/2004,63,818,1
1261,26/01/2004,67,9890,3
1262,26/01/2004,64,1610,3
1263,26/01/2004,51,7412,3
1264,26/01/2004,13,8988,2
1265,26/01/2004,81,859,3
1266,26/01/2004,56,374,3
1267,26/01/2004,27,2667,1
1268,13/01/2004,53,2065,2
1269,13/01/2004,47,6220,3
1270,5/01/2004,65,2207,2
1271,5/01/2004,31,802,1
1272,5/01/2004,78,3915,1
1273,30/01/2004,100,4691,3
1274,30/01/2004,82,1849,2
1275,30/01/2004,17,7993,1
1276,30/01/2004,51,3299,1
1277,30/01/2004,99,2481,3
1278,30/01/2004,14,7358,2
1279,30/01/2004,64,8509,3
1280,30/01/2004,74,4916,2
1281,11/01/2004,76,8116,2
1282,11/01/2004,90,4979,3
1283,11/01/2004,75,1583,2
1284,11/01/2004,100,4615,2
1285,15/01/2004,2,8685,2
1286,15/01/2004,21,3413,1
1287,15/01/2004,82,2406,1
1288,20/01/2004,20,5642,3
1289,20/01/2004,4,7031,1
1290,20/01/2004,35,3198,1
1291,20/01/2004,34,7681,2
1292,20/01/2004,43,4804,2
1293,20/01/2004,77,1401,3
1294,11/01/2004,77,9255,3
1295,11/01/2004,84,4533,1
1296,11/01/2004,29,2673,1
1297,11/01/2004,65,6197,2
1298,11/01/2004,70,4383,3
1299,11/01/2004,48,6856,1
1300,11/01/2004,95,9517,3
1301,11/01/2004,24,6760,2
1302,15/01/2004,93,4307,2
1303,15/01/2004,50,3112,3
1304,15/01/2004,47,9192,2
1305,15/01/2004,33,8893,1
1306,15/01/2004,61,7495,2
1307,15/01/2004,100,717,3
1308,15/01/2004,1,3970,2
1309,25/01/2004,91,2728,1
1310,25/01/2004,88,2624,3
1311,25/01/2004,58,3666,1
1312,25/01/2004,38,6631,1
1313,23/01/2004,33,8972,3
1314,23/01/2004,44,6411,1
1315,23/01/2004,98,7632,2
1316,21/01/2004,87,575,3
1317,21/01/2004,96,838,2
1318,21/01/2004,71,4214,3
1319,21/01/2004,4,1188,1
1320,9/01/2004,53,3498,3
1321,9/01/2004,9,7449,1
1322,9/01/2004,57,9619,2
1323,9/01/2004,94,1331,2
1324,9/01/2004,51,7761,1
1325,8/01/2004,82,9773,3
1326,8/01/2004,1,6510,3
1327,8/01/2004,27,3068,3
1328,8/01/2004,9,6986,2
1329,8/01/2004,7,1630,1
1330,8/01/2004,94,2569,1
1331,8/01/2004,91,3880,2
1332,8/01/2004,15,6732,3
1333,8/01/2004,22,563,1
1334,27/01/2004,66,2758,1
1335,27/01/2004,9,2055,1
1336,27/01/2004,88,1990,2
1337,27/01/2004,55,4689,2
1338,27/01/2004,26,4394,2
1339,27/01/2004,14,3353,1
1340,27/01/2004,48,2482,2
1341,27/01/2004,32,7987,3
1342,2/01/2004,46,2433,2
1343,2/01/2004,12,8149,3
1344,2/01/2004,56,3956,3
1345,30/01/2004,84,780,3
1346,30/01/2004,62,1439,1
1347,30/01/2004,22,9997,2
1348,30/01/2004,68,7243,2
1349,30/01/2004,79,7802,1
1350,30/01/2004,37,9146,1
1351,30/01/2004,46,2539,1
1352,30/01/2004,20,7575,1
1353,30/01/2004,75,1094,3
1354,1/01/2004,29,6307,3
1355,1/01/2004,39,1738,1
1356,1/01/2004,17,7657,1
1357,9/01/2004,12,3858,1
1358,9/01/2004,78,6434,2
1359,9/01/2004,34,5747,2
1360,9/01/2004,91,8539,2
1361,17/01/2004,79,9311,1
1362,17/01/2004,92,8375,1
1363,17/01/2004,68,179,3
1364,17/01/2004,30,2164,1
1365,17/01/2004,98,1089,3
1366,17/01/2004,100,9921,1
1367,17/01/2004,88,8733,3
1368,17/01/2004,2,3956,1
1369,7/01/2004,46,7155,1
1370,7/01/2004,27,9666,1
1371,7/01/2004,3,5262,3
1372,7/01/2004,76,6449,1
1373,7/01/2004,42,5889,1
1374,7/01/2004,54,8423,2
1375,11/01/2004,15,5312,3
1376,11/01/2004,20,4581,2
1377,11/01/2004,89,6237,2
1378,11/01/2004,24,9226,2
1379,7/01/2004,66,8017,1
1380,7/01/2004,22,9844,2
1381,7/01/2004,25,3259,3
1382,7/01/2004,57,8071,3
1383,24/01/2004,36,5670,3
1384,24/01/2004,48,8801,3
1385,24/01/2004,16,4312,2
1386,24/01/2004,90,2703,3
1387,7/01/2004,98,1784,2
1388,7/01/2004,87,3373,2
1389,7/01/2004,57,8429,3
1390,7/01/2004,79,7893,2
1391,7/01/2004,70,1566,3
1392,7/01/2004,43,1615,2
1393,7/01/2004,10,7246,3
1394,7/01/2004,97,3345,2
1395,14/01/2004,45,9953,3
1396,14/01/2004,96,8970,2
1397,14/01/2004,96,1764,1
1398,14/01/2004,8,3889,2
1399,14/01/2004,89,8955,3
1400,14/01/2004,6,2336,1
1401,14/01/2004,62,5160,2
1402,14/01/2004,16,4598,2
1403,14/01/2004,32,5601,1
1404,1/01/2004,86,1990,3
1405,1/01/2004,94,1334,2
1406,8/01/2004,7,5411,3
1407,26/01/2004,100,6053,2
1408,13/01/2004,62,5745,1
1409,13/01/2004,26,2093,1
1410,13/01/2004,44,4537,3
1411,13/01/2004,52,2832,2
1412,13/01/2004,51,4859,1
1413,13/01/2004,18,6218,3
1414,2/01/2004,32,3088,3
1415,2/01/2004,26,3953,3
1416,2/01/2004,62,7677,1
1417,9/01/2004,42,5543,2
1418,9/01/2004,75,3938,1
1419,9/01/2004,12,2860,3
1420,9/01/2004,80,2280,2
1421,9/01/2004,33,24,3
1422,9/01/2004,84,2646,1
1423,9/01/2004,30,1386,3
1424,9/01/2004,40,5914,3
1425,9/01/2004,65,4352,2
1426,16/01/2004,83,6486,2
1427,16/01/2004,70,6740,2
1428,16/01/2004,61,5663,3
1429,16/01/2004,43,3827,3
1430,16/01/2004,54,8550,3
1431,16/01/2004,86,4562,1
1432,16/01/2004,28,700,3
1433,16/01/2004,44,2170,1
1434,8/01/2004,83,5049,1
1435,8/01/2004,40,2523,1
1436,8/01/2004,19,8785,3
1437,8/01/2004,68,7404,2
1438,8/01/2004,73,3407,3
1439,7/01/2004,57,4054,2
1440,7/01/2004,92,8537,3
1441,7/01/2004,3,3912,3
1442,7/01/2004,34,7248,3
1443,7/01/2004,82,9574,3
1444,7/01/2004,51,5895,1
1445,7/01/2004,76,927,3
1446,7/01/2004,38,3937,1
1447,7/01/2004,10,3286,3
1448,6/01/2004,94,2682,3
1449,15/01/2004,30,5981,2
1450,15/01/2004,53,5722,1
1451,15/01/2004,19,144,2
1452,15/01/2004,79,7913,2
1453,15/01/2004,87,1345,2
1454,15/01/2004,95,2529,1
1455,15/01/2004,5,3108,3
1456,9/01/2004,72,4757,3
1457,9/01/2004,42,5584,2
1458,9/01/2004,25,5785,2
1459,9/01/2004,64,7347,3
1460,9/01/2004,56,2880,1
1461,9/01/2004,59,4556,3
1462,28/01/2004,51,569,1
1463,28/01/2004,64,8755,3
1464,28/01/2004,44,5556,1
1465,28/01/2004,13,3642,3
1466,28/01/2004,96,1019,3
1467,21/01/2004,25,279,2
1468,21/01/2004,21,3175,2
1469,21/01/2004,78,2201,3
1470,5/01/2004,79,1519,1
1471,5/01/2004,100,1308,1
1472,5/01/2004,98,2517,1
1473,5/01/2004,12,4791,1
1474,13/01/2004,62,3645,2
1475,13/01/2004,94,7802,2
1476,13/01/2004,41,1959,2
1477,13/01/2004,11,8343,1
1478,13/01/2004,14,7507,3
1479,13/01/2004,51,8284,1
1480,13/01/2004,69,4483,1
1481,13/01/2004,15,9641,2
1482,13/01/2004,68,31,3
1483,1/01/2004,88,1843,1
1484,1/01/2004,98,4114,2
1485,15/01/2004,9,7995,2
1486,15/01/2004,7,1424,2
1487,15/01/2004,12,8485,2
1488,15/01/2004,44,106,3
1489,15/01/2004,55,6125,3
1490,15/01/2004,77,5449,2
1491,26/01/2004,11,5804,2
1492,26/01/2004,82,4999,2
1493,26/01/2004,32,6471,2
1494,26/01/2004,34,7398,3
1495,26/01/2004,99,5609,1
1496,26/01/2004,25,4947,1
1497,26/01/2004,14,9788,2
1498,26/01/2004,70,6472,3
1499,28/01/2004,86,1276,2
1500,28/01/2004,32,4259,3
1501,28/01/2004,27,1295,3
1502,28/01/2004,88,1808,3
1503,28/01/2004,27,9638,3
1504,28/01/2004,60,7521,2
1505,28/01/2004,2,1620,1
1506,5/01/2004,74,6404,1
1507,5/01/2004,59,298,1
1508,5/01/2004,18,2430,1
1509,5/01/2004,80,6475,3
1510,5/01/2004,51,7868,2
1511,5/01/2004,71,6796,1
1512,5/01/2004,19,2853,3
1513,5/01/2004,45,5129,3
1514,17/01/2004,58,6012,2
1515,17/01/2004,44,3977,2
1516,17/01/2004,89,1898,2
1517,17/01/2004,90,6052,1
1518,17/01/2004,10,3688,1
1519,17/01/2004,50,2073,1
1520,17/01/2004,22,4790,1
1521,5/01/2004,49,6121,1
1522,5/01/2004,43,3336,1
1523,5/01/2004,13,1770,2
1524,5/01/2004,40,987,3
1525,5/01/2004,2,3299,2
1526,5/01/2004,81,3322,1
1527,5/01/2004,28,3737,3
1528,5/01/2004,27,6573,3
1529,9/01/2004,48,1756,3
1530,9/01/2004,32,1533,2
1531,9/01/2004,95,7089,2
1532,9/01/2004,18,6198,3
1533,9/01/2004,27,3542,3
1534,9/01/2004,35,6445,3
1535,9/01/2004,42,8978,3
1536,9/01/2004,23,2578,1
1537,9/01/2004,95,5969,2
1538,24/01/2004,13,9384,2
1539,1/01/2004,55,4427,2
1540,1/01/2004,75,2078,2
1541,1/01/2004,63,1781,2
1542,1/01/2004,34,7398,2
1543,1/01/2004,60,4861,2
1544,1/01/2004,68,3136,2
1545,1/01/2004,53,3623,2
1546,1/01/2004,82,4585,3
1547,1/01/2004,45,9278,1
1548,28/01/2004,25,3061,2
1549,28/01/2004,75,4198,2
1550,28/01/2004,62,6652,3
1551,28/01/2004,46,9317,3
1552,28/01/2004,48,4807,1
1553,28/01/2004,92,2338,2
1554,28/01/2004,59,9966,1
1555,28/01/2004,53,1024,3
1556,18/01/2004,60,9723,2
1557,18/01/2004,5,4592,2
1558,18/01/2004,6,4419,2
1559,18/01/2004,54,6535,1
1560,18/01/2004,88,3171,3
1561,18/01/2004,52,1517,2
1562,18/01/2004,32,3218,2
1563,18/01/2004,40,764,3
1564,14/01/2004,16,1177,1
1565,14/01/2004,54,3961,1
1566,14/01/2004,50,3206,2
1567,14/01/2004,71,8507,3
1568,14/01/2004,91,868,3
1569,14/01/2004,18,7826,1
1570,14/01/2004,90,4541,1
1571,14/01/2004,75,4896,3
1572,14/01/2004,47,6287,1
1573,7/01/2004,36,5687,2
1574,7/01/2004,12,9465,2
1575,7/01/2004,50,4246,2
1576,7/01/2004,43,6530,1
1577,10/01/2004,4,8849,3
1578,10/01/2004,13,1892,3
1579,10/01/2004,48,5933,1
1580,10/01/2004,14,7068,2
1581,10/01/2004,72,3349,1
1582,10/01/2004,84,6176,3
1583,10/01/2004,12,566,1
1584,30/01/2004,15,6549,3
1585,17/01/2004,95,9816,1
1586,17/01/2004,71,2297,1
1587,17/01/2004,13,8291,2
1588,17/01/2004,63,9672,3
1589,17/01/2004,28,3060,1
1590,17/01/2004,93,4495,3
1591,17/01/2004,45,4322,1
1592,17/01/2004,67,2751,3
1593,17/01/2004,66,3170,3
1594,19/01/2004,34,6535,1
1595,19/01/2004,80,6423,1
1596,19/01/2004,37,913,1
1597,19/01/2004,70,9097,2
1598,19/01/2004,34,1085,3
1599,19/01/2004,38,5553,2
1600,6/01/2004,72,983,1
1601,6/01/2004,79,2911,2
1602,5/01/2004,69,4903,1
1603,5/01/2004,23,3186,1
1604,5/01/2004,16,3946,2
1605,5/01/2004,75,6407,1
1606,25/01/2004,9,4460,1
1607,25/01/2004,97,3762,2
1608,25/01/2004,67,1574,3
1609,25/01/2004,50,8925,1
1610,25/01/2004,53,3158,3
1611,25/01/2004,25,4598,2
1612,25/01/2004,100,897,3
1613,25/01/2004,54,9618,1
1614,15/01/2004,26,6867,3
1615,15/01/2004,89,460,1
1616,15/01/2004,10,4424,3
1617,15/01/2004,18,1292,1
1618,15/01/2004,26,9696,2
1619,15/01/2004,100,1100,2
1620,15/01/2004,31,7516,2
1621,15/01/2004,32,9700,3
1622,15/01/2004,14,4176,3
1623,8/01/2004,72,1474,3
1624,8/01/2004,93,4444,1
1625,8/01/2004,45,306,3
1626,8/01/2004,57,7749,3
1627,8/01/2004,79,8826,2
1628,8/01/2004,70,6819,3
1629,8/01/2004,69,5427,1
1630,20/01/2004,33,1574,2
1631,20/01/2004,34,5,3
1632,20/01/2004,49,9510,3
1633,20/01/2004,54,8178,2
1634,20/01/2004,89,8327,1
1635,20/01/2004,36,1019,2
1636,24/01/2004,45,3584,2
1637,24/01/2004,51,1079,1
1638,2/01/2004,58,9191,1
1639,2/01/2004,32,8567,2
1640,2/01/2004,64,8091,1
1641,2/01/2004,58,1192,3
1642,2/01/2004,7,6764,1
1643,2/01/2004,74,8753,2
1644,2/01/2004,89,899,3
1645,31/01/2004,13,4557,2
1646,11/01/2004,55,1324,3
1647,11/01/2004,14,8384,1
1648,11/01/2004,9,7776,2
1649,11/01/2004,1,9153,3
1650,11/01/2004,54,5703,3
1651,11/01/2004,36,2309,2
1652,11/01/2004,11,9835,2
1653,11/01/2004,74,2870,2
1654,11/01/2004,81,9141,1
1655,15/01/2004,36,1484,3
1656,15/01/2004,54,7165,3
1657,15/01/2004,62,4324,3
1658,15/01/2004,4,6148,1
1659,15/01/2004,58,316,2
1660,15/01/2004,46,7037,3
1661,15/01/2004,99,890,1
1662,15/01/2004,51,7187,1
1663,15/01/2004,45,6533,3
1664,21/01/2004,4,2201,2
1665,21/01/2004,34,6990,1
1666,29/01/2004,7,1188,3
1667,29/01/2004,95,391,3
1668,29/01/2004,73,7688,2
1669,22/01/2004,53,7759,2
1670,22/01/2004,84,6623,3
1671,22/01/2004,29,7198,2
1672,22/01/2004,57,1847,2
1673,22/01/2004,54,830,3
1674,22/01/2004,81,3721,2
1675,22/01/2004,73,9941,2
1676,3/01/2004,61,8741,2
1677,11/01/2004,9,8281,1
1678,11/01/2004,20,8472,2
1679,11/01/2004,68,6122,2
1680,11/01/2004,53,2275,2
1681,2/01/2004,78,2706,2
1682,2/01/2004,70,1278,2
1683,2/01/2004,50,2921,2
1684,2/01/2004,18,7982,1
1685,2/01/2004,4,919,3
1686,2/01/2004,85,9791,3
1687,2/01/2004,30,9165,3
1688,11/01/2004,100,6289,3
1689,11/01/2004,59,255,2
1690,11/01/2004,33,1861,2
1691,11/01/2004,21,653,2
1692,11/01/2004,10,257,1
1693,11/01/2004,5,3033,1
1694,11/01/2004,74,8552,2
1695,11/01/2004,78,7160,3
1696,29/01/2004,60,2941,2
1697,29/01/2004,66,6172,1
1698,29/01/2004,80,3927,2
1699,29/01/2004,66,1264,3
1700,29/01/2004,30,7869,3
1701,29/01/2004,12,5264,2
1702,29/01/2004,9,6464,2
1703,28/01/2004,32,2460,1
1704,28/01/2004,74,574,2
1705,28/01/2004,38,4934,3
1706,28/01/2004,36,1231,1
1707,28/01/2004,36,8954,1
1708,28/01/2004,14,2174,2
1709,28/01/2004,76,7761,2
